iteration,loss,mean_rel_error,max_residual
4200,0.002320354338735342,0.07377900630638164,0.3783959448337555
4300,0.002176824491471052,0.07479125502544015,0.3228398561477661
4400,0.0020571958739310503,0.074671468727578,0.30534616112709045
4500,0.0019462594063952565,0.0752075370293904,0.30196434259414673
4600,0.0018401560373604298,0.07485289928379818,0.25697025656700134
4700,0.0017322591738775373,0.07415615031738224,0.25771355628967285
4800,0.0016424201894551516,0.07519417003135664,0.2258775234222412
4900,0.0015571701806038618,0.07555772011264672,0.22384759783744812
5000,0.0014909299788996577,0.07549954803317932,0.21858057379722595
5100,0.0014295328874140978,0.07446296932375351,0.19932921230793
5200,0.0013712304644286633,0.074489011035036,0.18268144130706787
5300,0.0013094106689095497,0.07409290020044185,0.16961243748664856
5400,0.0012535456335172057,0.07394155424416497,0.14609263837337494
5500,0.001198535319417715,0.07390560143585974,0.1365251988172531
5600,0.0011534534860402346,0.07386738830924086,0.13725842535495758
5700,0.001105909701436758,0.07355153185136412,0.13356630504131317
5800,0.0010608633747324347,0.07367503292028234,0.12738923728466034
5900,0.0010187490843236446,0.07426927197386189,0.13365516066551208
6000,0.0009857532568275928,0.07436087624213605,0.13097088038921356
6100,0.0009691292652860284,0.0741628710725478,0.12961673736572266
6200,0.0009469338110648096,0.07377537128518004,0.12109896540641785
6300,0.000926970096770674,0.07422671206621947,0.12686654925346375
6400,0.0009090626845136285,0.07457291028298492,0.12169723957777023
6500,0.0008891956531442702,0.07424928529323213,0.12810947000980377
6600,0.0008706474327482283,0.07413484296332731,0.13238278031349182
6700,0.000849388656206429,0.07425559724157954,0.13928218185901642
6800,0.0008259359747171402,0.07449036167263119,0.1513516753911972
6900,0.0008036603103391826,0.07493928418036952,0.14779862761497498
7000,0.0007766190101392567,0.07470903545726293,0.14366364479064941
7100,0.0007520198123529553,0.07459158349626246,0.12930551171302795
7200,0.0007265263120643795,0.07457032337100611,0.13425001502037048
7300,0.0007034375448711216,0.07461482012452048,0.12087100744247437
7400,0.0006793799111619592,0.07442443587429315,0.12116759270429611
7500,0.0006589079857803881,0.07445428998249964,0.11459692567586899
7600,0.0006393391522578895,0.0744501439562561,0.11095552146434784
7700,0.0006218983908183873,0.0741637243394882,0.11054883152246475
7800,0.00060553866205737,0.07432376105726252,0.10688644647598267
7900,0.000589689880143851,0.07428175905302173,0.10902830958366394
8000,0.0005744498921558261,0.07436302382282738,0.10194068402051926
8100,0.0005610381485894322,0.0743627377988487,0.096136175096035
8200,0.0005472442717291415,0.07457696033563588,0.09376910328865051
8300,0.0005337217589840293,0.07435825878429267,0.09433575719594955
8400,0.0005216270801611245,0.07457186503626645,0.10133275389671326
8500,0.000509181059896946,0.07490433800844254,0.0961974635720253
8600,0.0004972276510670781,0.07491728544958215,0.099125936627388
8700,0.0004848756652791053,0.0747736818063355,0.10117506980895996
8800,0.0004733587265945971,0.0747961060884529,0.10333988070487976
8900,0.00046262890100479126,0.07473343920001754,0.10510140657424927
9000,0.00045078914263285697,0.07447430415509841,0.10337884724140167
9100,0.0004415587754920125,0.07461115931423451,0.10092100501060486
9200,0.00043240905506536365,0.07483072311955873,0.08992831408977509
9300,0.000424914644099772,0.0746858474691233,0.08518490940332413
9400,0.00041681696893647313,0.07427674669247317,0.08310210704803467
9500,0.00040911894757300615,0.07460280441423926,0.07670145481824875
9600,0.00040150879067368805,0.07461324489677265,0.07330618798732758
9700,0.0003932684485334903,0.07450213445003322,0.07197488099336624
9800,0.0003866549232043326,0.07440357548426976,0.0700095146894455
9900,0.0003804580483119935,0.07464521534231114,0.0710364431142807
10000,0.00037448108196258545,0.07439642467753332,0.06942474842071533
10100,0.0003695200721267611,0.0742118818502093,0.06748700886964798
10200,0.00036383006954565644,0.07447103401207172,0.06903228908777237
10300,0.00035762955667451024,0.07443562874327128,0.06793265789747238
10400,0.0003521092876326293,0.07440400286932874,0.07052548229694366
10500,0.00034650787711143494,0.07448671870990829,0.06755587458610535
10600,0.00034084980143234134,0.07452296549411294,0.06599535793066025
10700,0.0003351418999955058,0.07444970734599413,0.06293540447950363
10800,0.0003302405821159482,0.07442826882969059,0.06185958534479141
10900,0.00032490171724930406,0.07436886589954719,0.06523164361715317
11000,0.0003189530107192695,0.07444052503983145,0.06649904698133469
11100,0.0003159659099765122,0.07439239159834314,0.0669429674744606
11200,0.0003133134450763464,0.074485840826614,0.06276746839284897
11300,0.00031099727493710816,0.07447704854970819,0.06294859945774078
11400,0.00030826558941043913,0.07459661595585673,0.06355288624763489
11500,0.00030585448257625103,0.0745706159046888,0.06545153260231018
11600,0.0003027665661647916,0.0743961629535354,0.06727234274148941
11700,0.0002998276613652706,0.0745379272607153,0.06590051203966141
11800,0.0002967848558910191,0.07442795109415133,0.06690327823162079
11900,0.0002942414430435747,0.07450721378290504,0.06770724058151245
12000,0.000291570759145543,0.07454386322237255,0.06616176664829254
12100,0.00028829427901655436,0.07455146142863657,0.06563529372215271
12200,0.0002852351462934166,0.07445599139720838,0.06365270912647247
12300,0.00028217158978804946,0.074517176148262,0.06333030760288239
12400,0.0002793633902911097,0.07451298830126366,0.06371138244867325
12500,0.0002764806558843702,0.07437850387136999,0.06409191340208054
12600,0.0002728347317315638,0.07439625552874238,0.06389975547790527
12700,0.0002691501867957413,0.07454674916901938,0.06361590325832367
12800,0.0002660622703842819,0.07470121379465869,0.0643957331776619
12900,0.0002627432986628264,0.07449747396161391,0.06523429602384567
13000,0.0002594096877146512,0.07445956858326648,0.06614577025175095
13100,0.0002560086140874773,0.074758704285313,0.06304939836263657
13200,0.00025266315788030624,0.07461277857958235,0.06359478831291199
13300,0.0002490566985215992,0.07471029010316763,0.06154351308941841
13400,0.000245475530391559,0.07463571160329033,0.06022196263074875
13500,0.0002422934048809111,0.07434585924990454,0.06031731516122818
13600,0.00023876610794104636,0.07441058620347549,0.058473359793424606
13700,0.0002348490379517898,0.07451792528924664,0.05910131335258484
13800,0.00023117726959753782,0.07456402179296844,0.06019154191017151
13900,0.000228424760280177,0.07444963418109637,0.05835540592670441
14000,0.000225248935748823,0.07452200634141057,0.05466184765100479
14100,0.0002222080365754664,0.07465653254152901,0.05448224022984505
14200,0.0002194548724219203,0.07448057050422657,0.053797803819179535
14300,0.00021618085156660527,0.07446797864976755,0.05198755860328674
14400,0.00021320137602742761,0.07463896200261395,0.05046628415584564
14500,0.00021019577980041504,0.07452246969908177,0.04945674166083336
14600,0.00020726439834106714,0.07450595436444143,0.050281211733818054
14700,0.00020433870668057352,0.07458372265331804,0.0484081394970417
14800,0.00020167420734651387,0.0745444741961304,0.04589872807264328
14900,0.0001992730685742572,0.07443449787706491,0.04561488330364227
15000,0.00019673870701808482,0.0743271085823761,0.042475853115320206
15100,0.00019439280731603503,0.07431068984972108,0.042474374175071716
15200,0.00019232694467063993,0.07423715955589882,0.04114527255296707
15300,0.00018980879394803196,0.07427669431315757,0.0399380698800087
15400,0.00018819031538441777,0.07441844837070444,0.04064236953854561
15500,0.0001862730860011652,0.07442569381029349,0.04150423780083656
15600,0.0001841226767282933,0.07453584006883796,0.04255671799182892
15700,0.00018214117153547704,0.07441877627569014,0.04168213531374931
15800,0.00018009443010669202,0.0743194741780356,0.04014330357313156
15900,0.00017830467550083995,0.07440074418586136,0.039617132395505905
16000,0.00017677032155916095,0.07437066377621956,0.03912501037120819
