iteration,loss,mean_rel_error,max_residual
4200,0.002320354338735342,0.07377900630638164,0.3783959448337555
4300,0.002176824491471052,0.07479125502544015,0.3228398561477661
4400,0.0020571958739310503,0.074671468727578,0.30534616112709045
4500,0.0019462594063952565,0.0752075370293904,0.30196434259414673
4600,0.0018401560373604298,0.07485289928379818,0.25697025656700134
4700,0.0017322591738775373,0.07415615031738224,0.25771355628967285
4800,0.0016424201894551516,0.07519417003135664,0.2258775234222412
4900,0.0015571701806038618,0.07555772011264672,0.22384759783744812
5000,0.0014909299788996577,0.07549954803317932,0.21858057379722595
5100,0.0014295328874140978,0.07446296932375351,0.19932921230793
5200,0.0013712304644286633,0.074489011035036,0.18268144130706787
5300,0.0013094106689095497,0.07409290020044185,0.16961243748664856
5400,0.0012535456335172057,0.07394155424416497,0.14609263837337494
5500,0.001198535319417715,0.07390560143585974,0.1365251988172531
5600,0.0011534534860402346,0.07386738830924086,0.13725842535495758
5700,0.001105909701436758,0.07355153185136412,0.13356630504131317
5800,0.0010608633747324347,0.07367503292028234,0.12738923728466034
5900,0.0010187490843236446,0.07426927197386189,0.13365516066551208
6000,0.0009857532568275928,0.07436087624213605,0.13097088038921356
6100,0.21327565610408783,0.40200015191248195,1.5205432176589966
6200,0.08940869569778442,0.27512571934041663,1.1270734071731567
6300,0.05377448350191116,0.21196101509836945,0.9875322580337524
6400,0.12155179679393768,0.1884912181575497,0.7504037618637085
6500,0.028515012934803963,0.15548793574234196,0.5281847715377808
6600,0.0222132857888937,0.1349580297898874,0.3845518231391907
6700,0.021925777196884155,0.13403271212419499,0.3641197979450226
6800,0.016056932508945465,0.1209902183469998,0.3087635338306427
6900,0.01585623063147068,0.11046323577803942,0.28188803791999817
7000,0.013165203854441643,0.1101436380827188,0.27768564224243164
7100,0.0068099480122327805,0.07762072863980526,0.2534305453300476
7200,0.004846666473895311,0.07334180271206367,0.19719065725803375
7300,0.0038724534679204226,0.07618841405871435,0.1761561930179596
7400,0.0033027050085365772,0.0745302503139007,0.15396900475025177
7500,0.0028752947691828012,0.0730537213915389,0.13707968592643738
7600,0.002585167996585369,0.07383204280307881,0.0971718356013298
7700,0.0023253229446709156,0.07428791240873245,0.08944705128669739
7800,0.0021197122987359762,0.07552713999042034,0.06371182948350906
7900,0.0019472079584375024,0.07578037285856978,0.06232786178588867
8000,0.0018146249931305647,0.07582368583737226,0.05190538987517357
8100,0.0016924859955906868,0.07563624699852248,0.048583924770355225
8200,0.0015854195225983858,0.07443834824708662,0.048727381974458694
8300,0.0014899082016199827,0.07457105679047701,0.04752477630972862
8400,0.0014028027653694153,0.07348176449017559,0.04380102455615997
8500,0.0013195197097957134,0.07338550805641467,0.04509105905890465
8600,0.0012412015348672867,0.07414156946071153,0.04217524453997612
8700,0.0011829502182081342,0.07417608758795798,0.039586395025253296
8800,0.001122336951084435,0.07567883009209209,0.03908313438296318
8900,0.0010714520467445254,0.07533115071723237,0.03794386610388756
9000,0.0010261771967634559,0.0753605633593189,0.0353550985455513
9100,0.000981878605671227,0.07484170788465716,0.03384162485599518
9200,0.0009363575954921544,0.07403643217678893,0.034060701727867126
9300,0.000890263938345015,0.07407565265895155,0.03449113294482231
9400,0.0008464909042231739,0.07466648649493807,0.03488563001155853
9500,0.0008113171206787229,0.0748459550417647,0.031524255871772766
9600,0.0007747565396130085,0.07449311176958251,0.03073480725288391
9700,0.0007441784255206585,0.0739409678283078,0.028128469362854958
9800,0.0007192827179096639,0.07424321131805997,0.02931247651576996
9900,0.0006947568617761135,0.07426359352547551,0.02701050043106079
10000,0.0006687024142593145,0.07424228063405562,0.02616385743021965
10100,0.0006484495243057609,0.0738416835489718,0.024478912353515625
10200,0.0006279756780713797,0.07392578057895982,0.02392902784049511
10300,0.0006029709475114942,0.07346018906887491,0.026317715644836426
10400,0.0005814175237901509,0.07426179209119863,0.025548456236720085
10500,0.0005621801246888936,0.07455488494807591,0.023522978648543358
10600,0.0005441194516606629,0.07451141687686791,0.02298560179769993
10700,0.0005254661664366722,0.0742610533043631,0.02129741758108139
10800,0.0005085315206088126,0.07413018410549647,0.020810384303331375
10900,0.0004934772150591016,0.07432321669085126,0.020022617653012276
11000,0.0004784215416293591,0.07414926988041462,0.019306296482682228
11100,0.0004641335690394044,0.07438388490284689,0.018848389387130737
11200,0.00045080221025273204,0.07425616575966107,0.018087955191731453
11300,0.0004393490089569241,0.07452869905217299,0.018407292664051056
11400,0.00042603129986673594,0.07459195156939688,0.019058480858802795
11500,0.00041464250534772873,0.07473556376403095,0.01858552172780037
11600,0.0004034527519252151,0.07446767205509082,0.018915489315986633
11700,0.00039440448745153844,0.07456365380162844,0.018383651971817017
11800,0.00038430970744229853,0.07433427872328391,0.0175143014639616
11900,0.00037441146560013294,0.07443571840336971,0.017477435991168022
12000,0.00036236990126781166,0.07436572884356296,0.01640416495501995
